지역구분,상권코드명
성북구,장위로43길
성북구,장위로44길
성북구,장위로45가길
성북구,장위로45길
성북구,장위로46길
성북구,장위로48길
성북구,장위로49길
성북구,장위로4길
성북구,장위로50길
성북구,장위로51길
성북구,장위로6길
성북구,장위로8길
성북구,한천로101가길
성북구,한천로101길
성북구,한천로83가길
성북구,한천로83길
성북구,한천로84가길
성북구,한천로84길
성북구,한천로86가길
성북구,한천로86길
성북구,한천로88길
성북구,한천로89가길
성북구,한천로89길
성북구,한천로90길
성북구,한천로92길
성북구,한천로94길
성북구,한천로95길
성북구,한천로96길
성북구,한천로97길
성북구,한천로99가길
성북구,한천로99길
성북구,한천로99라길
성북구,한천로99마길
성북구,화랑로19가길
성북구,화랑로27길
성북구,화랑로33가길
성북구,화랑로33길
성북구,화랑로35길
성북구,화랑로37가길
성북구,화랑로37길
성북구,화랑로39길
성북구,화랑로41길
성북구,화랑로43길
성북구,돌곶이로10길
성북구,돌곶이로11길
성북구,돌곶이로12길
성북구,돌곶이로13길
성북구,돌곶이로14길
성북구,돌곶이로15길
성북구,돌곶이로17가길
성북구,돌곶이로17길
성북구,돌곶이로18길
성북구,돌곶이로19길
성북구,돌곶이로21가길
성북구,돌곶이로21길
성북구,돌곶이로21나길
성북구,돌곶이로22가길
성북구,돌곶이로22길
성북구,돌곶이로22나길
성북구,돌곶이로23가길
성북구,돌곶이로23길
성북구,돌곶이로24길
성북구,돌곶이로3길
성북구,돌곶이로5길
성북구,돌곶이로6길
성북구,돌곶이로7길
성북구,돌곶이로8가길
성북구,돌곶이로8길
성북구,돌곶이로8나길
성북구,돌곶이로8다길
성북구,돌곶이로8바길
성북구,돌곶이로9가길
성북구,돌곶이로9길
성북구,돌곶이로9나길
성북구,이문로51길
성북구,한천로58길
성북구,한천로66길
성북구,한천로67길
성북구,한천로68길
성북구,한천로69길
성북구,한천로70길
성북구,한천로71길
성북구,한천로72길
성북구,한천로73길
성북구,한천로74길
성북구,한천로76가길
성북구,한천로76길
성북구,한천로76나길
성북구,한천로76다길
성북구,한천로78길
성북구,한천로79길
성북구,한천로80길
성북구,한천로81길
성북구,한천로82길
성북구,화랑로22가길
성북구,화랑로22길
성북구,화랑로22나길
성북구,화랑로22다길
성북구,화랑로24길
성북구,화랑로30길
성북구,화랑로32가길
성북구,화랑로32길
성북구,화랑로32나길
성북구,화랑로32다길
성북구,화랑로32라길
성북구,화랑로38길
성북구,화랑로40길
성북구,화랑로42길
성북구,화랑로48길
강북구,덕릉로
강북구,도봉로
강북구,삼양로
강북구,솔샘로
강북구,숭인로
강북구,오패산로
강북구,월계로
강북구,솔매로
강북구,오현로
강북구,인수봉로
강북구,덕릉로28길
강북구,덕릉로30길
강북구,덕릉로32길
강북구,덕릉로36길
강북구,도봉로10가길
강북구,도봉로10길
강북구,도봉로10나길
강북구,도봉로10다길
강북구,도봉로10라길
강북구,도봉로13가길
강북구,도봉로13길
강북구,도봉로13나길
강북구,도봉로14길
강북구,도봉로15길
강북구,도봉로16길
강북구,도봉로18가길
강북구,도봉로18길
강북구,도봉로18나길
강북구,도봉로18다길
강북구,도봉로18라길
강북구,도봉로19길
강북구,도봉로20가길
강북구,도봉로20길
강북구,도봉로20나길
강북구,도봉로21길
강북구,도봉로22길
강북구,도봉로23가길
강북구,도봉로23길
강북구,도봉로23나길
강북구,도봉로24길
강북구,도봉로25길
강북구,도봉로26길
강북구,도봉로27길
강북구,도봉로28가길
강북구,도봉로28길
강북구,도봉로28나길
강북구,도봉로29길
강북구,도봉로30길
강북구,도봉로31길
강북구,도봉로32길
강북구,도봉로33길
강북구,도봉로34길
강북구,도봉로35길
강북구,도봉로36길
강북구,도봉로37길
강북구,도봉로38길
강북구,도봉로39길
강북구,도봉로41길
강북구,도봉로45길
강북구,도봉로46길
강북구,도봉로47길
강북구,도봉로49길
강북구,도봉로4길
강북구,도봉로50길
강북구,도봉로51길
강북구,도봉로53가길
강북구,도봉로53길
강북구,도봉로54길
강북구,도봉로55길
강북구,도봉로57길
강북구,도봉로59길
강북구,도봉로61길
강북구,도봉로63길
강북구,도봉로65길
강북구,도봉로67가길
강북구,도봉로67길
강북구,도봉로67나길
강북구,도봉로67다길
강북구,도봉로68길
강북구,도봉로6길
강북구,도봉로72길
강북구,도봉로76가길
강북구,도봉로76길
강북구,도봉로78길
강북구,도봉로8길
강북구,삼양로14길
강북구,삼양로16길
강북구,삼양로19길
강북구,삼양로20가길
강북구,삼양로20길
강북구,삼양로20나길
강북구,삼양로22길
강북구,삼양로24가길
강북구,삼양로24길
강북구,삼양로27길
강북구,삼양로28길
강북구,삼양로29길
강북구,삼양로30길
강북구,삼양로32가길
강북구,삼양로32나길
강북구,삼양로35가길
강북구,삼양로35길
강북구,삼양로37길
강북구,삼양로38가길
강북구,삼양로38길
강북구,삼양로38나길
강북구,삼양로38다길
강북구,삼양로38라길
강북구,삼양로39길
강북구,삼양로40길
강북구,삼양로41가길
강북구,삼양로41길
강북구,삼양로42길
강북구,삼양로43길
강북구,삼양로44길
강북구,삼양로45길
강북구,삼양로46가길
강북구,삼양로46길
강북구,삼양로47길
강북구,삼양로49길
강북구,삼양로51길
강북구,삼양로53길
강북구,삼양로54가길
강북구,삼양로54길
강북구,삼양로54나길
강북구,삼양로54다길
강북구,삼양로54라길
강북구,삼양로54마길
강북구,삼양로55길
강북구,삼양로57가길
강북구,삼양로57길
강북구,삼양로58가길
강북구,삼양로58길
강북구,삼양로58나길
강북구,삼양로59가길
강북구,삼양로59길
강북구,삼양로60가길
강북구,삼양로60길
강북구,삼양로62길
강북구,삼양로63가길
강북구,삼양로63길
강북구,삼양로64가길
강북구,삼양로64길
강북구,삼양로65길
강북구,삼양로67길
강북구,삼양로68가길
강북구,삼양로68길
강북구,삼양로69길
강북구,삼양로71길
강북구,삼양로74길
강북구,삼양로74나길
강북구,솔매로10길
강북구,솔매로17가길
강북구,솔매로17길
강북구,솔매로22가길
강북구,솔매로22길
강북구,솔매로28길
강북구,솔매로30길
강북구,솔매로31가길
강북구,솔매로31길
강북구,솔매로33길
강북구,솔매로35길
강북구,솔매로36길
강북구,솔매로37길
강북구,솔매로39길
강북구,솔매로40길
강북구,솔매로41길
강북구,솔매로43길
강북구,솔매로44길
강북구,솔매로45길
강북구,솔매로46길
강북구,솔매로49길
강북구,솔매로50가길
강북구,솔매로50길
강북구,솔매로51길
강북구,솔매로52길
강북구,솔매로54길
강북구,솔매로6길
강북구,솔매로7가길
강북구,솔매로7길
강북구,솔매로7나길
강북구,솔매로7다길
강북구,솔매로9길
강북구,솔샘로31길
강북구,솔샘로35가길
강북구,솔샘로35길
강북구,솔샘로40길
강북구,솔샘로43길
강북구,솔샘로47가길
강북구,솔샘로47길
강북구,솔샘로47나길
강북구,솔샘로48길
강북구,솔샘로50길
강북구,솔샘로53길
강북구,솔샘로58길
강북구,솔샘로59가길
강북구,솔샘로59길
강북구,솔샘로60가길
강북구,솔샘로60길
강북구,솔샘로60나길
강북구,솔샘로64가길
강북구,솔샘로64길
강북구,솔샘로64나길
강북구,솔샘로64다길
강북구,솔샘로65길
강북구,솔샘로67길
강북구,솔샘로68길
강북구,숭인로13길
강북구,숭인로3길
강북구,숭인로5길
강북구,숭인로7가길
강북구,숭인로7길
강북구,숭인로7나길
강북구,오패산로28길
강북구,오패산로30가길
강북구,오패산로30길
강북구,오패산로31길
강북구,오패산로32길
강북구,오패산로35길
강북구,오패산로37길
강북구,오패산로38길
강북구,오패산로46길
강북구,오패산로48길
강북구,오패산로52가길
강북구,오패산로52길
강북구,오패산로52나길
강북구,오패산로52다길
강북구,오패산로52라길
강북구,오패산로52마길
강북구,오패산로52바길
강북구,오패산로52사길
강북구,오패산로52아길
강북구,오패산로52자길
강북구,오패산로58길
강북구,오패산로60길
강북구,오현로10길
강북구,오현로11가길
강북구,오현로11길
강북구,오현로4길
강북구,오현로6길
강북구,오현로7길
강북구,오현로8길
강북구,오현로9가길
강북구,오현로9길
강북구,오현로9나길
강북구,오현로9다길
강북구,오현로9라길
강북구,월계로13길
강북구,월계로21가길
강북구,월계로21길
강북구,월계로21나길
강북구,월계로21다길
강북구,월계로3가길
강북구,월계로3길
강북구,월계로5길
강북구,월계로7가길
강북구,월계로7길
강북구,월계로7나길
강북구,인수봉로12가길
강북구,인수봉로12길
강북구,인수봉로12나길
강북구,인수봉로14길
강북구,인수봉로15길
강북구,인수봉로17길
강북구,인수봉로19가길
강북구,인수봉로19길
강북구,인수봉로20가길
강북구,인수봉로20길
강북구,인수봉로20나길
강북구,인수봉로6가길
강북구,인수봉로6길
강북구,인수봉로6나길
강북구,인수봉로8길
강북구,도봉로66길
강북구,한천로
강북구,덕릉로40가길
강북구,덕릉로40길
강북구,덕릉로40나길
강북구,덕릉로40다길
강북구,덕릉로40라길
강북구,덕릉로41길
강북구,덕릉로42길
강북구,덕릉로44길
강북구,덕릉로48길
강북구,덕릉로51가길
강북구,덕릉로51길
강북구,덕릉로52길
강북구,도봉로102길
강북구,도봉로82길
강북구,도봉로96가길
강북구,도봉로96길
강북구,도봉로96나길
강북구,도봉로96다길
강북구,도봉로98길
강북구,오패산로67길
강북구,오패산로70길
강북구,오패산로72길
강북구,오패산로73길
강북구,오패산로74길
강북구,오패산로77가길
강북구,오패산로77길
강북구,오패산로78길
강북구,오패산로79길
